taxon_sort,common_name,scientific_name,species_code,aba,world_lifer,US_lifer,media_lifer,freq_US,freq_MI,freq_IN,freq_KS,freq_CO4,freq_TX,freq_AZ,freq_CA,freq_UT,freq_NV,freq_ID,freq_ND,freq_MT,freq_CO6,freq_WA,midwest,colorado,texas,arizona,california,mountainwest,cascadia,freq_max,Column1,Column2,target,region,exotic,vagrant,comment,Sensitive
26564,Black-capped Gnatcatcher ,Polioptila nigriceps,bkcgna,3,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.33%,FALSE,700.00%,1,arizona,,,,
26573,Rock Wren ,Salpinctes obsoletus,rocwre,1,1,1,1,0.66%,0.00%,0.00%,0.21%,1.72%,0.49%,3.00%,1.65%,5.47%,7.11%,5.59%,1.73%,3.42%,3.47%,1.80%,0.21%,1.72%,0.49%,3.00%,1.65%,7.11%,1.80%,7.11%,FALSE,311.45%,,,,,,
26607,Canyon Wren ,Catherpes mexicanus,canwre,1,1,1,1,0.55%,0.00%,0.00%,0.00%,1.26%,1.99%,5.94%,0.98%,2.30%,0.98%,1.22%,0.00%,0.48%,1.52%,0.54%,0.00%,1.26%,1.99%,5.94%,0.98%,2.30%,0.54%,5.94%,FALSE,319.60%,,,,,,
26614,House Wren ,Troglodytes aedon,houwre,1,,,1,14.00%,3.14%,10.15%,8.92%,5.00%,4.00%,10.00%,14.00%,9.00%,11.00%,16.09%,25.23%,22.00%,30.00%,10.00%,10.15%,5.00%,4.00%,10.00%,14.00%,25.23%,10.00%,25.23%,FALSE,225.33%,0,,,,,
26705,Pacific Wren ,Troglodytes pacificus,pacwre1,1,1,1,1,0.80%,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2.68%,0.06%,0.08%,1.92%,0.00%,1.56%,0.00%,7.34%,0.00%,0.02%,0.00%,0.01%,2.68%,1.92%,7.34%,7.34%,TRUE,429.24%,1,cascadia,,,,
26721,Winter Wren ,Troglodytes hiemalis,winwre3,1,,,,1.00%,3.50%,2.03%,0.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.50%,FALSE,700.00%,0,,,,,
26729,Sedge Wren ,Cistothorus stellaris,sedwre1,1,,,,0.00%,0.04%,0.12%,0.60%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.05%,0.00%,0.00%,0.00%,0.60%,0.00%,2.00%,0.00%,0.00%,9.05%,0.00%,9.05%,FALSE,543.56%,0,,,,,
26755,Marsh Wren ,Cistothorus palustris,marwre,1,,,,3.00%,0.39%,0.38%,1.37%,2.00%,4.00%,1.00%,5.00%,4.00%,4.00%,3.26%,14.33%,5.00%,1.00%,8.00%,1.37%,2.00%,4.00%,1.00%,5.00%,14.33%,8.00%,14.33%,FALSE,280.98%,0,,,,,
26774,Carolina Wren ,Thryothorus ludovicianus,carwre,1,,,,17.00%,5.03%,26.25%,22.97%,0.00%,24.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26.25%,0.00%,24.00%,0.00%,0.00%,0.00%,0.00%,26.25%,FALSE,365.67%,0,,,,,
26787,Bewick's Wren ,Thryomanes bewickii,bewwre,1,1,1,1,3.90%,0.00%,0.00%,0.31%,0.88%,8.74%,15.20%,19.81%,1.55%,10.62%,1.55%,0.00%,0.00%,0.79%,14.14%,0.31%,0.88%,8.74%,15.20%,19.81%,10.62%,14.14%,19.81%,FALSE,198.95%,,,,,,
26833,Cactus Wren ,Campylorhynchus brunneicapillus,cacwre,1,1,1,1,0.64%,0.00%,0.00%,0.00%,0.00%,1.71%,14.12%,1.00%,0.19%,1.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.71%,14.12%,1.00%,1.06%,0.00%,14.12%,FALSE,552.49%,,,,,,
26932,Sinaloa Wren ,Thryophilus sinaloa,sinwre1,5,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.04%,FALSE,700.00%,0,arizona,,,rare,
27090,American Dipper ,Cinclus mexicanus,amedip,1,1,1,1,0.21%,0.00%,0.00%,0.00%,1.20%,0.00%,0.07%,0.55%,2.11%,0.22%,1.29%,0.00%,2.17%,1.62%,0.92%,0.00%,1.20%,0.00%,0.07%,0.55%,2.17%,0.92%,2.17%,FALSE,309.37%,1,colorado,,,,
27219,Common Hill Myna ,Gracula religiosa,hilmyn,0,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,P,,,
27232,Common Starling ,Sturnus vulgaris,eursta,1,,,,28.00%,32.59%,36.25%,35.54%,30.00%,23.00%,13.00%,26.00%,22.00%,10.00%,25.12%,0.00%,27.00%,20.00%,31.00%,36.25%,30.00%,23.00%,13.00%,26.00%,27.00%,31.00%,36.25%,FALSE,136.24%,0,,,,,
27278,Common Myna ,Acridotheres tristis,commyn,2,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
27413,Grey Catbird ,Dumetella carolinensis,grycat,1,,,,19.00%,1.09%,5.71%,1.68%,0.00%,12.00%,0.00%,0.00%,4.00%,0.00%,7.86%,13.79%,17.00%,7.00%,4.00%,5.71%,0.00%,12.00%,0.00%,0.00%,17.00%,4.00%,17.00%,FALSE,307.41%,0,,,,,
27438,Curve-billed Thrasher ,Toxostoma curvirostre,cubthr,1,1,1,1,0.87%,0.00%,0.00%,0.05%,0.69%,3.06%,20.42%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.28%,0.00%,0.05%,0.69%,3.06%,20.42%,0.00%,0.04%,0.00%,20.42%,FALSE,589.13%,,,,,,
27451,Brown Thrasher ,Toxostoma rufum,brnthr,1,,,,8.00%,5.20%,17.37%,19.72%,1.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.01%,10.02%,2.00%,1.00%,0.00%,19.72%,1.00%,6.00%,0.00%,0.00%,10.02%,0.00%,19.72%,FALSE,375.72%,0,,,,,
27454,Long-billed Thrasher ,Toxostoma longirostre,lobthr,2,1,1,1,0.19%,0.00%,0.00%,0.00%,0.00%,4.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.11%,0.00%,0.00%,0.00%,0.00%,4.11%,FALSE,700.00%,,,,,,
27460,Bendire's Thrasher ,Toxostoma bendirei,benthr,2,1,1,1,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.59%,0.04%,0.01%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.59%,0.04%,0.05%,0.00%,0.59%,FALSE,607.35%,1,arizona,,,,
27468,California Thrasher ,Toxostoma redivivum,calthr,2,1,1,1,0.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.76%,0.00%,0.00%,5.76%,FALSE,700.00%,,,,,,
27471,LeConte's Thrasher ,Toxostoma lecontei,lecthr,2,1,1,1,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.19%,0.00%,0.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.19%,0.28%,0.00%,0.28%,FALSE,350.00%,1,california,,,,
27476,Crissal Thrasher ,Toxostoma crissale,crithr,2,1,1,1,0.10%,0.00%,0.00%,0.00%,0.00%,0.13%,1.68%,0.09%,0.20%,1.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.13%,1.68%,0.09%,1.89%,0.00%,1.89%,FALSE,349.08%,1,"arizona, texas",,,,
27483,Sage Thrasher ,Oreoscoptes montanus,sagthr,1,1,1,1,0.25%,0.00%,0.00%,0.01%,1.56%,0.06%,0.05%,0.45%,2.97%,8.27%,4.03%,0.00%,1.28%,1.65%,0.72%,0.01%,1.56%,0.06%,0.05%,0.45%,8.27%,0.72%,8.27%,FALSE,520.47%,,,,,,
27494,Bahama Mockingbird ,Mimus gundlachii,bahmoc,4,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
27513,Tropical Mockingbird ,Mimus gilvus,tromoc,0,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.03%,FALSE,700.00%,0,FL,X,,rare,
27525,Northern Mockingbird ,Mimus polyglottos,normoc,1,,,,16.00%,0.19%,5.53%,9.34%,1.00%,46.00%,19.00%,23.00%,4.00%,8.00%,0.22%,0.00%,0.00%,4.00%,0.00%,9.34%,1.00%,46.00%,19.00%,23.00%,8.00%,0.00%,46.00%,FALSE,302.80%,0,,,,,
27535,Eastern Bluebird ,Sialia sialis,easblu,1,,,,12.00%,12.07%,22.68%,22.62%,0.00%,9.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.28%,0.00%,0.00%,0.00%,22.68%,0.00%,9.00%,0.00%,0.00%,4.28%,0.00%,22.68%,FALSE,441.49%,0,,,,,
27545,Western Bluebird ,Sialia mexicana,wesblu,1,1,1,1,1.97%,0.00%,0.00%,0.00%,4.30%,0.08%,4.83%,16.03%,2.34%,2.41%,1.77%,0.00%,1.43%,4.23%,3.31%,0.00%,4.30%,0.08%,4.83%,16.03%,2.41%,3.31%,16.03%,FALSE,362.44%,,,,,,
27553,Mountain Bluebird ,Sialia currucoides,moublu,1,,,,1.00%,0.00%,0.00%,0.05%,7.00%,0.00%,1.00%,1.00%,7.00%,4.00%,6.46%,2.64%,10.00%,9.00%,2.00%,0.05%,7.00%,0.00%,1.00%,1.00%,10.00%,2.00%,10.00%,FALSE,332.59%,0,,,,,
27571,Townsend's Solitaire ,Myadestes townsendi,towsol,1,1,1,1,0.43%,0.04%,0.01%,0.15%,3.43%,0.12%,0.33%,1.26%,2.09%,1.76%,1.68%,0.01%,3.32%,2.73%,1.48%,0.15%,3.43%,0.12%,0.33%,1.26%,3.32%,1.48%,3.43%,FALSE,237.99%,,,,,,
27661,Varied Thrush ,Ixoreus naevius,varthr,1,1,1,1,0.44%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.28%,0.00%,0.01%,1.22%,0.00%,1.67%,0.00%,2.76%,0.00%,0.01%,0.00%,0.00%,0.28%,1.67%,2.76%,2.76%,TRUE,409.12%,1,cascadia,,,WT or northern CA,
27719,Veery ,Catharus fuscescens,veery,1,,,,3.00%,0.07%,0.34%,0.01%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,1.38%,2.27%,3.00%,0.00%,2.00%,0.34%,0.00%,2.00%,0.00%,0.00%,3.00%,2.00%,3.00%,FALSE,286.24%,0,,,,,
27724,Grey-cheeked Thrush ,Catharus minimus,gycthr,1,,,,1.00%,0.03%,0.43%,0.09%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.43%,0.00%,2.00%,0.00%,0.00%,0.03%,0.00%,2.00%,FALSE,567.84%,0,,,,,
27727,Bicknell's Thrush ,Catharus bicknelli,bicthr,2,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
27730,Swainson's Thrush ,Catharus ustulatus,swathr,1,,,,5.00%,0.24%,2.63%,3.05%,0.00%,7.00%,2.00%,8.00%,4.00%,1.00%,9.97%,0.62%,13.00%,1.00%,26.00%,3.05%,0.00%,7.00%,2.00%,8.00%,13.00%,26.00%,26.00%,TRUE,308.21%,0,,,,,
27739,Hermit Thrush ,Catharus guttatus,herthr,1,,,,4.00%,7.81%,6.33%,1.11%,1.00%,2.00%,6.00%,2.00%,8.00%,4.00%,4.05%,0.01%,3.00%,5.00%,3.00%,7.81%,1.00%,2.00%,6.00%,2.00%,8.00%,3.00%,8.00%,FALSE,187.86%,0,,,,,
27753,Wood Thrush ,Hylocichla mustelina,woothr,1,,,1,7.00%,0.25%,4.58%,0.32%,0.00%,5.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,4.58%,0.00%,5.00%,0.00%,0.00%,0.05%,0.00%,5.00%,FALSE,363.41%,0,,,,,
27915,Clay-coloured Thrush ,Turdus grayi,clcrob,2,1,1,1,0.06%,0.00%,0.00%,0.00%,0.00%,1.32%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.32%,0.07%,0.00%,0.00%,0.00%,1.32%,FALSE,664.75%,1,texas,,,,
27969,American Robin ,Turdus migratorius,amerob,1,,,,48.00%,66.98%,64.37%,50.24%,50.00%,7.00%,14.00%,25.00%,54.00%,25.00%,57.99%,43.13%,59.00%,56.00%,63.00%,66.98%,50.00%,7.00%,14.00%,25.00%,59.00%,63.00%,66.98%,FALSE,164.52%,0,,,,,
27979,Rufous-backed Robin ,Turdus rufopalliatus,rubrob,3,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.05%,FALSE,700.00%,1,arizona,,,,
29252,Bohemian Waxwing ,Bombycilla garrulus,bohwax,2,,,,0.00%,0.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,FALSE,700.00%,0,,,,,
29256,Cedar Waxwing ,Bombycilla cedrorum,cedwax,1,,,,9.00%,3.26%,1.41%,5.43%,1.00%,11.00%,2.00%,5.00%,6.00%,1.00%,16.55%,15.51%,21.00%,5.00%,27.00%,5.43%,1.00%,11.00%,2.00%,5.00%,21.00%,27.00%,27.00%,TRUE,260.94%,0,,,,,
29276,Phainopepla ,Phainopepla nitens,phaino,1,1,1,1,0.79%,0.00%,0.00%,0.00%,0.00%,0.22%,16.40%,3.93%,0.91%,2.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.22%,16.40%,3.93%,2.56%,0.00%,16.40%,FALSE,496.75%,,,,,,
30052,Olive Warbler ,Peucedramus taeniatus,oliwar,2,1,1,1,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,1.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.66%,0.00%,0.00%,0.00%,1.66%,FALSE,700.00%,1,arizona,,,,
30299,Northern Red Bishop ,Euplectes franciscanus,orabis1,0,,1,,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.13%,0.00%,0.00%,0.13%,FALSE,700.00%,1,california,X,,"LA, hard",
30389,Zebra Finch ,Taeniopygia guttata,zebfin2,0,,1,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,california,X,,,
30404,Bronze Mannikin ,Spermestes cucullata,broman1,0,,1,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.01%,FALSE,700.00%,1,california,X,,"very localized, ",
30430,Scaly-breasted Munia ,Lonchura punctulata,nutman,2,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.00%,0.00%,0.00%,2.00%,FALSE,700.00%,0,,P,,,
30642,Orange-cheeked Waxbill ,Estrilda melpoda,orcwax,0,,1,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.04%,FALSE,700.00%,1,california,X,,,
30795,Pin-tailed Whydah ,Vidua macroura,pitwhy,0,,1,,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.47%,0.00%,0.00%,0.47%,FALSE,700.00%,1,california,X,,,
30886,House Sparrow ,Passer domesticus,houspa,1,,,,21.00%,24.16%,30.13%,25.15%,16.00%,22.00%,22.00%,18.00%,20.00%,10.00%,15.62%,17.13%,15.00%,15.00%,15.00%,30.13%,16.00%,22.00%,22.00%,18.00%,20.00%,15.00%,30.13%,FALSE,147.36%,0,,N,,,
30954,Eurasian Tree Sparrow ,Passer montanus,eutspa,2,,1,,0.14%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.04%,FALSE,621.54%,1,midwest,N,,on the way in St Louis,
31070,Pied Wagtail/White Wagtail ,Motacilla alba,whiwag,3,,1,,0.02%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,FALSE,700.00%,0,california,,1,"on the coast, possible",
31227,Buff-bellied Pipit ,Anthus rubescens,amepip,1,,,1,1.00%,0.17%,0.81%,2.53%,2.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,1.00%,0.00%,2.53%,2.00%,1.00%,0.00%,0.00%,0.11%,0.00%,2.53%,FALSE,313.96%,0,,,,,
31234,Sprague's Pipit ,Anthus spragueii,sprpip,2,1,1,1,0.02%,0.00%,0.00%,0.30%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,2.43%,2.05%,0.00%,0.00%,0.30%,0.00%,0.11%,0.00%,0.00%,2.43%,0.00%,2.43%,FALSE,599.58%,1,mountainwest,,,,
31315,Brambling ,Fringilla montifringilla,brambl,3,,1,,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,1,,
31425,Evening Grosbeak ,Coccothraustes vespertinus,evegro,1,,,,1.00%,0.51%,0.06%,0.03%,1.00%,0.00%,0.00%,1.00%,0.00%,0.00%,3.18%,0.00%,8.00%,2.00%,4.00%,0.51%,1.00%,0.00%,0.00%,1.00%,8.00%,4.00%,8.00%,FALSE,386.04%,0,,,,,
31561,Pine Grosbeak ,Pinicola enucleator,pingro,1,,1,,0.06%,0.03%,0.00%,0.00%,0.50%,0.00%,0.00%,0.09%,0.71%,0.22%,0.23%,0.00%,0.34%,0.65%,0.11%,0.03%,0.50%,0.00%,0.00%,0.09%,0.71%,0.11%,0.71%,FALSE,345.26%,1,colorado,,,,
31634,Grey-crowned Rosy-Finch ,Leucosticte tephrocotis,gcrfin,1,1,1,1,0.05%,0.00%,0.00%,0.00%,0.55%,0.00%,0.00%,0.10%,0.00%,0.01%,0.00%,0.00%,0.16%,0.00%,0.04%,0.00%,0.55%,0.00%,0.00%,0.10%,0.16%,0.04%,0.55%,FALSE,452.94%,1,colorado,,,,
31644,Black Rosy-Finch ,Leucosticte atrata,bkrfin,2,1,1,1,0.01%,0.00%,0.00%,0.00%,0.34%,0.00%,0.00%,0.00%,0.17%,0.17%,0.01%,0.00%,0.10%,0.00%,0.00%,0.00%,0.34%,0.00%,0.00%,0.00%,0.17%,0.00%,0.34%,FALSE,466.67%,1,colorado,,,,
31646,Brown-capped Rosy-Finch ,Leucosticte australis,bcrfin,2,1,1,1,0.01%,0.00%,0.00%,0.00%,0.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.81%,FALSE,700.00%,1,colorado,,,,
31648,House Finch ,Haemorhous mexicanus,houfin,1,,,,24.00%,20.70%,27.67%,20.56%,34.00%,14.00%,46.00%,49.00%,29.00%,20.00%,20.04%,6.36%,14.00%,29.00%,25.00%,27.67%,34.00%,14.00%,46.00%,49.00%,29.00%,25.00%,49.00%,FALSE,152.67%,0,,,,,
31662,Purple Finch ,Haemorhous purpureus,purfin,1,,,,3.00%,3.58%,2.88%,1.16%,0.00%,0.00%,0.00%,8.00%,0.00%,0.00%,0.00%,0.39%,0.00%,0.00%,12.00%,3.58%,0.00%,0.00%,0.00%,8.00%,0.39%,12.00%,12.00%,TRUE,350.46%,0,,,,,
31667,Cassin's Finch ,Haemorhous cassinii,casfin,1,1,1,1,0.81%,0.00%,0.00%,0.00%,3.13%,0.09%,1.04%,2.49%,7.98%,8.64%,9.79%,0.00%,6.49%,2.94%,3.91%,0.00%,3.13%,0.09%,1.04%,2.49%,9.79%,3.91%,9.79%,FALSE,335.11%,,,,,,
31704,Yellow-fronted Canary ,Crithagra mozambica,yefcan,2,,1,,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,1,california,X,,very hard,
31820,Common Redpoll ,Acanthis flammea,comred,1,,,,0.00%,1.99%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.99%,FALSE,700.00%,0,,,,,
31827,Arctic Redpoll ,Acanthis hornemanni,hoared,2,,1,,0.04%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,FALSE,700.00%,0,east coast,,,east coast mianly,
31835,Common Crossbill ,Loxia curvirostra,redcro,1,,,,1.00%,0.18%,0.01%,0.06%,1.00%,0.00%,1.00%,1.00%,1.00%,1.00%,3.35%,0.34%,6.00%,3.00%,4.00%,0.18%,1.00%,0.00%,1.00%,1.00%,6.00%,4.00%,6.00%,FALSE,318.66%,0,,,,,
31875,Cassia Crossbill ,Loxia sinesciuris,redcro9,2,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.84%,0.00%,0.84%,FALSE,700.00%,1,mountainwest,,,Idaho,
31878,Two-barred Crossbill ,Loxia leucoptera,whwcro,2,,,,0.00%,0.08%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.08%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.08%,FALSE,418.54%,0,,,,,
31889,European Goldfinch ,Carduelis carduelis,eurgol,0,,,,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.02%,FALSE,700.00%,0,,P,,,
31931,Pine Siskin ,Spinus pinus,pinsis,1,,,,4.00%,4.97%,1.68%,3.32%,8.00%,3.00%,8.00%,3.00%,12.00%,3.00%,14.78%,1.85%,23.00%,11.00%,12.00%,4.97%,8.00%,3.00%,8.00%,3.00%,23.00%,12.00%,23.00%,FALSE,259.80%,0,,,,,
31945,Lesser Goldfinch ,Spinus psaltria,lesgol,1,1,1,1,5.14%,0.00%,0.00%,0.06%,1.84%,7.29%,31.80%,31.60%,14.27%,10.47%,8.21%,0.00%,0.26%,14.43%,1.42%,0.06%,1.84%,7.29%,31.80%,31.60%,14.27%,1.42%,31.80%,FALSE,252.14%,,,,,,
31952,Lawrence's Goldfinch ,Spinus lawrencei,lawgol,2,1,1,1,0.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,2.76%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,2.76%,0.01%,0.00%,2.76%,FALSE,682.69%,1,california,,,,
31953,American Goldfinch ,Spinus tristis,amegfi,1,,,,28.00%,37.17%,41.19%,26.53%,14.00%,3.00%,0.00%,9.00%,10.00%,0.00%,19.51%,31.62%,17.00%,16.00%,31.00%,41.19%,14.00%,3.00%,0.00%,9.00%,31.62%,31.00%,41.19%,FALSE,222.12%,0,,,,,
31996,Lapland Bunting ,Calcarius lapponicus,laplon,1,,,,0.00%,0.33%,0.39%,0.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,FALSE,694.95%,0,,,,,
32000,Chestnut-collared Longspur ,Calcarius ornatus,chclon,1,1,1,1,0.07%,0.00%,0.00%,0.25%,0.43%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,8.81%,4.30%,0.26%,0.00%,0.25%,0.43%,0.01%,0.00%,0.00%,8.81%,0.00%,8.81%,FALSE,649.14%,1,colorado,,,,
32001,Smith's Longspur ,Calcarius pictus,smilon,2,1,1,1,0.02%,0.01%,0.59%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.59%,FALSE,700.00%,1,midwest,,,on the way or MT,
32002,Thick-billed Longspur ,Rhynchophanes mccownii,mcclon,2,1,1,1,0.04%,0.00%,0.00%,0.06%,0.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.14%,2.22%,0.52%,0.00%,0.06%,0.56%,0.00%,0.00%,0.00%,2.22%,0.00%,2.22%,FALSE,546.49%,1,colorado,,,,
